SampleID,Raw_SampleID,Raw_bam,Spike_in_label,Sample_type,Spike_in_ratio,Replicate,Spike_in_name,Spike_in_resource,Bam_file,Bam_file_tumor,ichorCNA
K0AQ64_spike_in__01_from_ZNB20S_label_Breast_replicate_1,K0AQ64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3890/04_bismark_deduplicated/24-K0AQ64W_M584-M784.deduplicated.bam,Breast,cfDNA,10.0,1,ZNB20S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/2-ZNB20SME131W_M511-M711.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ64_spike_in__01_from_ZNB20S_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ64_spike_in__01_from_ZNB20S_label_Breast_replicate_1.tumor.bam,0.07665
K0AQ64_spike_in__01_from_ZNB12S_label_Breast_replicate_2,K0AQ64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3890/04_bismark_deduplicated/24-K0AQ64W_M584-M784.deduplicated.bam,Breast,cfDNA,10.0,2,ZNB12S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/1-ZNB12SME131W_M549-M749.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ64_spike_in__01_from_ZNB12S_label_Breast_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ64_spike_in__01_from_ZNB12S_label_Breast_replicate_2.tumor.bam,0.03137
K0AQ64_spike_in__001_from_ZNB034SR1_label_Breast_replicate_2,K0AQ64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3890/04_bismark_deduplicated/24-K0AQ64W_M584-M784.deduplicated.bam,Breast,cfDNA,1.0,2,ZNB034SR1,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/8-ZNB034SR1ME131W_M556-M756.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ64_spike_in__001_from_ZNB034SR1_label_Breast_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ64_spike_in__001_from_ZNB034SR1_label_Breast_replicate_2.tumor.bam,0.02685
K0AQ64_spike_in__005_from_ZNB034SR1_label_Breast_replicate_2,K0AQ64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3890/04_bismark_deduplicated/24-K0AQ64W_M584-M784.deduplicated.bam,Breast,cfDNA,5.0,2,ZNB034SR1,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/8-ZNB034SR1ME131W_M556-M756.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ64_spike_in__005_from_ZNB034SR1_label_Breast_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ64_spike_in__005_from_ZNB034SR1_label_Breast_replicate_2.tumor.bam,0.03755
K0AQ64_spike_in__001_from_ZNB04SR2_label_Breast_replicate_0,K0AQ64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3890/04_bismark_deduplicated/24-K0AQ64W_M584-M784.deduplicated.bam,Breast,cfDNA,1.0,0,ZNB04SR2,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNB04SR2.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ64_spike_in__001_from_ZNB04SR2_label_Breast_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ64_spike_in__001_from_ZNB04SR2_label_Breast_replicate_0.tumor.bam,0.03006
K0AQ54_spike_in__001_from_ZNB07S_label_Breast_replicate_1,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,1.0,1,ZNB07S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/7-ZNB07SME131W_M555-M755.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__001_from_ZNB07S_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__001_from_ZNB07S_label_Breast_replicate_1.tumor.bam,0.02608
K0AQ54_spike_in__01_from_ZNB07S_label_Breast_replicate_1,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,10.0,1,ZNB07S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/7-ZNB07SME131W_M555-M755.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__01_from_ZNB07S_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__01_from_ZNB07S_label_Breast_replicate_1.tumor.bam,0.07348
K0AQ54_spike_in__001_from_ZNB35S_label_Breast_replicate_2,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,1.0,2,ZNB35S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/2-ZNB35SME131W_M550-M750.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__001_from_ZNB35S_label_Breast_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__001_from_ZNB35S_label_Breast_replicate_2.tumor.bam,0.02344
K0AQ54_spike_in__01_from_ZNB35S_label_Breast_replicate_0,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,10.0,0,ZNB35S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/2-ZNB35SME131W_M550-M750.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__01_from_ZNB35S_label_Breast_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__01_from_ZNB35S_label_Breast_replicate_0.tumor.bam,0.02907
K0AQ54_spike_in__001_from_pool_Breast_label_Breast_replicate_1,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,1.0,1,pool_Breast,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Breast_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__001_from_pool_Breast_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__001_from_pool_Breast_label_Breast_replicate_1.tumor.bam,0.02316
K0AQ54_spike_in__005_from_pool_Breast_label_Breast_replicate_1,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,5.0,1,pool_Breast,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Breast_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__005_from_pool_Breast_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__005_from_pool_Breast_label_Breast_replicate_1.tumor.bam,0.03115
K0AQ54_spike_in__01_from_pool_Breast_label_Breast_replicate_1,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,10.0,1,pool_Breast,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Breast_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__01_from_pool_Breast_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__01_from_pool_Breast_label_Breast_replicate_1.tumor.bam,0.0379
K0AQ54_spike_in__05_from_pool_Breast_label_Breast_replicate_2,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,50.0,2,pool_Breast,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Breast_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__05_from_pool_Breast_label_Breast_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__05_from_pool_Breast_label_Breast_replicate_2.tumor.bam,0.07564
K0AQ54_spike_in__0001_from_ZNB20S_label_Breast_replicate_1,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,0.1,1,ZNB20S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/2-ZNB20SME131W_M511-M711.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__0001_from_ZNB20S_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__0001_from_ZNB20S_label_Breast_replicate_1.tumor.bam,0.02387
K0AQ54_spike_in__01_from_ZNB034SR1_label_Breast_replicate_0,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,10.0,0,ZNB034SR1,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/8-ZNB034SR1ME131W_M556-M756.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__01_from_ZNB034SR1_label_Breast_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__01_from_ZNB034SR1_label_Breast_replicate_0.tumor.bam,0.05198
K0AQ54_spike_in__01_from_ZNB034SR1_label_Breast_replicate_1,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,10.0,1,ZNB034SR1,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/8-ZNB034SR1ME131W_M556-M756.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__01_from_ZNB034SR1_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__01_from_ZNB034SR1_label_Breast_replicate_1.tumor.bam,0.05259
K0AQ54_spike_in__0005_from_ZNB04SR2_label_Breast_replicate_2,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,0.5,2,ZNB04SR2,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNB04SR2.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__0005_from_ZNB04SR2_label_Breast_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__0005_from_ZNB04SR2_label_Breast_replicate_2.tumor.bam,0.0236
K0AQ54_spike_in__01_from_ZNB04SR2_label_Breast_replicate_0,K0AQ54,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R3893/04_bismark_deduplicated/68-K0AQ54W_M593-M793.deduplicated.bam,Breast,cfDNA,10.0,0,ZNB04SR2,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNB04SR2.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__01_from_ZNB04SR2_label_Breast_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AQ54_spike_in__01_from_ZNB04SR2_label_Breast_replicate_0.tumor.bam,0.0497
KAAG96_spike_in__001_from_ZNB07S_label_Breast_replicate_1,KAAG96,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAG96.deduplicated.bam,Breast,cfDNA,1.0,1,ZNB07S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/7-ZNB07SME131W_M555-M755.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__001_from_ZNB07S_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__001_from_ZNB07S_label_Breast_replicate_1.tumor.bam,0.03702
KAAG96_spike_in__01_from_ZNB07S_label_Breast_replicate_1,KAAG96,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAG96.deduplicated.bam,Breast,cfDNA,10.0,1,ZNB07S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/7-ZNB07SME131W_M555-M755.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__01_from_ZNB07S_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__01_from_ZNB07S_label_Breast_replicate_1.tumor.bam,0.07999
KAAG96_spike_in__01_from_ZNB07S_label_Breast_replicate_0,KAAG96,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAG96.deduplicated.bam,Breast,cfDNA,10.0,0,ZNB07S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/7-ZNB07SME131W_M555-M755.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__01_from_ZNB07S_label_Breast_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__01_from_ZNB07S_label_Breast_replicate_0.tumor.bam,0.08533
KAAG96_spike_in__0001_from_ZNB35S_label_Breast_replicate_1,KAAG96,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAG96.deduplicated.bam,Breast,cfDNA,0.1,1,ZNB35S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/2-ZNB35SME131W_M550-M750.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__0001_from_ZNB35S_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__0001_from_ZNB35S_label_Breast_replicate_1.tumor.bam,0.03674
KAAG96_spike_in__005_from_ZNB35S_label_Breast_replicate_1,KAAG96,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAG96.deduplicated.bam,Breast,cfDNA,5.0,1,ZNB35S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/2-ZNB35SME131W_M550-M750.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__005_from_ZNB35S_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__005_from_ZNB35S_label_Breast_replicate_1.tumor.bam,0.03718
KAAG96_spike_in__005_from_ZNB35S_label_Breast_replicate_0,KAAG96,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAG96.deduplicated.bam,Breast,cfDNA,5.0,0,ZNB35S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/2-ZNB35SME131W_M550-M750.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__005_from_ZNB35S_label_Breast_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__005_from_ZNB35S_label_Breast_replicate_0.tumor.bam,0.03792
KAAG96_spike_in__0001_from_pool_Breast_label_Breast_replicate_1,KAAG96,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAG96.deduplicated.bam,Breast,cfDNA,0.1,1,pool_Breast,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Breast_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__0001_from_pool_Breast_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__0001_from_pool_Breast_label_Breast_replicate_1.tumor.bam,0.03652
KAAG96_spike_in__01_from_pool_Breast_label_Breast_replicate_0,KAAG96,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAG96.deduplicated.bam,Breast,cfDNA,10.0,0,pool_Breast,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Breast_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__01_from_pool_Breast_label_Breast_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__01_from_pool_Breast_label_Breast_replicate_0.tumor.bam,0.04284
KAAG96_spike_in__05_from_pool_Breast_label_Breast_replicate_0,KAAG96,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAG96.deduplicated.bam,Breast,cfDNA,50.0,0,pool_Breast,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Breast_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__05_from_pool_Breast_label_Breast_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__05_from_pool_Breast_label_Breast_replicate_0.tumor.bam,0.09535
KAAG96_spike_in__0001_from_ZNB20S_label_Breast_replicate_1,KAAG96,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAG96.deduplicated.bam,Breast,cfDNA,0.1,1,ZNB20S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/2-ZNB20SME131W_M511-M711.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__0001_from_ZNB20S_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__0001_from_ZNB20S_label_Breast_replicate_1.tumor.bam,0.0364
KAAG96_spike_in__0001_from_ZNB034SR1_label_Breast_replicate_1,KAAG96,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAG96.deduplicated.bam,Breast,cfDNA,0.1,1,ZNB034SR1,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/8-ZNB034SR1ME131W_M556-M756.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__0001_from_ZNB034SR1_label_Breast_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAG96_spike_in__0001_from_ZNB034SR1_label_Breast_replicate_1.tumor.bam,0.03657
