SampleID,Raw_SampleID,Raw_bam,Spike_in_label,Sample_type,Spike_in_ratio,Replicate,Spike_in_name,Spike_in_resource,Bam_file,Bam_file_tumor,ichorCNA
KZBC37_spike_in__0005_from_pool_CRC_label_CRC_replicate_2,KZBC37,/mnt/BACKUP_NAS05/ECDTM_repo/R2714/align/9-KZBC37T_M517-M717.deduplicated.bam,CRC,cfDNA,0.5,2,pool_CRC,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_CRC.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZBC37_spike_in__0005_from_pool_CRC_label_CRC_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZBC37_spike_in__0005_from_pool_CRC_label_CRC_replicate_2.tumor.bam,0.07045
K4AJ12_spike_in__0005_from_ZNC06S_label_CRC_replicate_0,K4AJ12,/mnt/BACKUP_NAS05/ECDTM_repo/R4081/align/86-K4AJ12T_M514-M714.deduplicated.bam,CRC,cfDNA,0.5,0,ZNC06S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNC06S/ZNC06S/ZNC06S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AJ12_spike_in__0005_from_ZNC06S_label_CRC_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AJ12_spike_in__0005_from_ZNC06S_label_CRC_replicate_0.tumor.bam,0.05302
K2AD66_spike_in__0005_from_ZNC06S_label_CRC_replicate_1,K2AD66,/mnt/BACKUP_NAS05/ECDTM_repo/R4007/align/98-K2AD66T_M533-M733.deduplicated.bam,CRC,cfDNA,0.5,1,ZNC06S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNC06S/ZNC06S/ZNC06S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2AD66_spike_in__0005_from_ZNC06S_label_CRC_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2AD66_spike_in__0005_from_ZNC06S_label_CRC_replicate_1.tumor.bam,0.0754
K4AA26_spike_in__0005_from_pool_CRC_label_CRC_replicate_2,K4AA26,/mnt/BACKUP_NAS05/ECDTM_repo/R3772/align/62-K4AA26T_M561-M761.deduplicated.bam,CRC,cfDNA,0.5,2,pool_CRC,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_CRC.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AA26_spike_in__0005_from_pool_CRC_label_CRC_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AA26_spike_in__0005_from_pool_CRC_label_CRC_replicate_2.tumor.bam,0.0913
K0AAAG38_spike_in__0005_from_ZMC068SR1_label_CRC_replicate_2,K0AAAG38,/mnt/BACKUP_NAS05/ECDTM_repo/R4468/align/13-K0AAAG38T_M576-M776.deduplicated.bam,CRC,cfDNA,0.5,2,ZMC068SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMC068SR1/ZMC068SR1/ZMC068SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAG38_spike_in__0005_from_ZMC068SR1_label_CRC_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAG38_spike_in__0005_from_ZMC068SR1_label_CRC_replicate_2.tumor.bam,0.1243
K4AH88_spike_in__0005_from_ZMC061SR1_label_CRC_replicate_2,K4AH88,/mnt/BACKUP_NAS05/ECDTM_repo/R4083/align/38-K4AH88T_M578-M778.deduplicated.bam,CRC,cfDNA,0.5,2,ZMC061SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMC061SR1/ZMC061SR1/ZMC061SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AH88_spike_in__0005_from_ZMC061SR1_label_CRC_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AH88_spike_in__0005_from_ZMC061SR1_label_CRC_replicate_2.tumor.bam,0.0
K0AR40_spike_in__0005_from_pool_CRC_label_CRC_replicate_2,K0AR40,/mnt/BACKUP_NAS05/ECDTM_repo/R3983/align/49-K0AR40T_M590-M790.deduplicated.bam,CRC,cfDNA,0.5,2,pool_CRC,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_CRC.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AR40_spike_in__0005_from_pool_CRC_label_CRC_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AR40_spike_in__0005_from_pool_CRC_label_CRC_replicate_2.tumor.bam,0.12
K4AJ12_spike_in__0005_from_ZMC061SR1_label_CRC_replicate_0,K4AJ12,/mnt/BACKUP_NAS05/ECDTM_repo/R4081/align/86-K4AJ12T_M514-M714.deduplicated.bam,CRC,cfDNA,0.5,0,ZMC061SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMC061SR1/ZMC061SR1/ZMC061SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AJ12_spike_in__0005_from_ZMC061SR1_label_CRC_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AJ12_spike_in__0005_from_ZMC061SR1_label_CRC_replicate_0.tumor.bam,0.05297
KZAI48_spike_in__0005_from_pool_CRC_label_CRC_replicate_2,KZAI48,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/KZAI48.deduplicated.bam,CRC,cfDNA,0.5,2,pool_CRC,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_CRC.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAI48_spike_in__0005_from_pool_CRC_label_CRC_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAI48_spike_in__0005_from_pool_CRC_label_CRC_replicate_2.tumor.bam,0.03119
KAAF77_spike_in__0005_from_ZMC061SR1_label_CRC_replicate_0,KAAF77,/mnt/BACKUP_NAS05/ECDTM_repository/align/11-KAAF77T_M525-M725.deduplicated.bam,CRC,cfDNA,0.5,0,ZMC061SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMC061SR1/ZMC061SR1/ZMC061SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAF77_spike_in__0005_from_ZMC061SR1_label_CRC_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAF77_spike_in__0005_from_ZMC061SR1_label_CRC_replicate_0.tumor.bam,0.0
KZAW95_spike_in__0005_from_ZMC068SR1_label_CRC_replicate_2,KZAW95,/mnt/BACKUP_NAS05/ECDTM_repo/R2615/align/118-KZAW95T_S6589-S6789.deduplicated.bam,CRC,cfDNA,0.5,2,ZMC068SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMC068SR1/ZMC068SR1/ZMC068SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAW95_spike_in__0005_from_ZMC068SR1_label_CRC_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAW95_spike_in__0005_from_ZMC068SR1_label_CRC_replicate_2.tumor.bam,0.1408
KHAC73_spike_in__0005_from_pool_CRC_label_CRC_replicate_2,KHAC73,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/KHAC73.deduplicated.bam,CRC,cfDNA,0.5,2,pool_CRC,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_CRC.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KHAC73_spike_in__0005_from_pool_CRC_label_CRC_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KHAC73_spike_in__0005_from_pool_CRC_label_CRC_replicate_2.tumor.bam,0.06258
K2AE40_spike_in__0005_from_ZNC06S_label_CRC_replicate_1,K2AE40,/mnt/BACKUP_NAS05/ECDTM_repo/R4113/align/30-K2AE40T_M553-M753.deduplicated.bam,CRC,cfDNA,0.5,1,ZNC06S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNC06S/ZNC06S/ZNC06S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2AE40_spike_in__0005_from_ZNC06S_label_CRC_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2AE40_spike_in__0005_from_ZNC06S_label_CRC_replicate_1.tumor.bam,0.1017
K4AB26_spike_in__0005_from_ZNC06S_label_CRC_replicate_0,K4AB26,/mnt/BACKUP_NAS05/ECDTM_repo/R3860/align/35-K4AB26T_M568-M768.deduplicated.bam,CRC,cfDNA,0.5,0,ZNC06S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNC06S/ZNC06S/ZNC06S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AB26_spike_in__0005_from_ZNC06S_label_CRC_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AB26_spike_in__0005_from_ZNC06S_label_CRC_replicate_0.tumor.bam,0.03291
K0AAAG38_spike_in__0005_from_ZMC068SR1_label_CRC_replicate_1,K0AAAG38,/mnt/BACKUP_NAS05/ECDTM_repo/R4468/align/13-K0AAAG38T_M576-M776.deduplicated.bam,CRC,cfDNA,0.5,1,ZMC068SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMC068SR1/ZMC068SR1/ZMC068SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAG38_spike_in__0005_from_ZMC068SR1_label_CRC_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAG38_spike_in__0005_from_ZMC068SR1_label_CRC_replicate_1.tumor.bam,0.1243
K0522_spike_in__0005_from_ZMC063SR1_label_CRC_replicate_2,K0522,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/K0522.deduplicated.bam,CRC,cfDNA,0.5,2,ZMC063SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMC063SR1/ZMC063SR1/ZMC063SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0522_spike_in__0005_from_ZMC063SR1_label_CRC_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0522_spike_in__0005_from_ZMC063SR1_label_CRC_replicate_2.tumor.bam,0.05294
K0779_spike_in__0005_from_ZMG053S_label_Gastric_replicate_0,K0779,/mnt/BACKUP_NAS05/ECDTM_repository/align/27-K0779CT65T_M564-M764.deduplicated.bam,Gastric,cfDNA,0.5,0,ZMG053S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMG053S/ZMG053S/ZMG053S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0779_spike_in__0005_from_ZMG053S_label_Gastric_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0779_spike_in__0005_from_ZMG053S_label_Gastric_replicate_0.tumor.bam,0.04563
K0313_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_1,K0313,/mnt/BACKUP_NAS05/ECDTM_repository/align/13-K0313CT22T_M563-M763.deduplicated.bam,Gastric,cfDNA,0.5,1,ZMG069SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMG069SR1/ZMG069SR1/ZMG069SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0313_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0313_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_1.tumor.bam,0.07306
K0430_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_0,K0430,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/K0430.deduplicated.bam,Gastric,cfDNA,0.5,0,ZMG069SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMG069SR1/ZMG069SR1/ZMG069SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0430_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0430_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_0.tumor.bam,0.0
K0446_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_0,K0446,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/K0446.deduplicated.bam,Gastric,cfDNA,0.5,0,pool_Gastric,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Gastric.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0446_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0446_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_0.tumor.bam,0.05797
K0446_spike_in__0005_from_ZMG053S_label_Gastric_replicate_2,K0446,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/K0446.deduplicated.bam,Gastric,cfDNA,0.5,2,ZMG053S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMG053S/ZMG053S/ZMG053S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0446_spike_in__0005_from_ZMG053S_label_Gastric_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0446_spike_in__0005_from_ZMG053S_label_Gastric_replicate_2.tumor.bam,0.05709
K0430_spike_in__0005_from_ZMG066S_label_Gastric_replicate_0,K0430,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/K0430.deduplicated.bam,Gastric,cfDNA,0.5,0,ZMG066S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMG066S/ZMG066S/ZMG066S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0430_spike_in__0005_from_ZMG066S_label_Gastric_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0430_spike_in__0005_from_ZMG066S_label_Gastric_replicate_0.tumor.bam,0.0
K0272_spike_in__0005_from_ZMG052SR1_label_Gastric_replicate_2,K0272,/mnt/BACKUP_NAS05/ECDTM_repository/align/K0272.deduplicated.bam,Gastric,cfDNA,0.5,2,ZMG052SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMG052SR1/ZMG052SR1/ZMG052SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0272_spike_in__0005_from_ZMG052SR1_label_Gastric_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0272_spike_in__0005_from_ZMG052SR1_label_Gastric_replicate_2.tumor.bam,0.05958
K0569_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_2,K0569,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/K0569.deduplicated.bam,Gastric,cfDNA,0.5,2,ZMG069SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMG069SR1/ZMG069SR1/ZMG069SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0569_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0569_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_2.tumor.bam,0.04137
K0482_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_2,K0482,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/K0482.deduplicated.bam,Gastric,cfDNA,0.5,2,pool_Gastric,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Gastric.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0482_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0482_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_2.tumor.bam,0.04804
K0853_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_1,K0853,/mnt/BACKUP_NAS05/ECDTM_repository/align/15-K0853CT77T_M595-M795.deduplicated.bam,Gastric,cfDNA,0.5,1,ZMG069SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMG069SR1/ZMG069SR1/ZMG069SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0853_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0853_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_1.tumor.bam,0.0
K0406_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_1,K0406,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/bamTMD_metadata_ECD/bam/K0406.deduplicated.bam,Gastric,cfDNA,0.5,1,ZMG069SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMG069SR1/ZMG069SR1/ZMG069SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0406_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0406_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_1.tumor.bam,0.03198
K0313_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_2,K0313,/mnt/BACKUP_NAS05/ECDTM_repository/align/13-K0313CT22T_M563-M763.deduplicated.bam,Gastric,cfDNA,0.5,2,ZMG069SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMG069SR1/ZMG069SR1/ZMG069SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0313_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0313_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_2.tumor.bam,0.07274
K0665_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_0,K0665,/mnt/BACKUP_NAS05/ECDTM_repo/R1920/align/36-K0665CT53T_M556-M756.deduplicated.bam,Gastric,cfDNA,0.5,0,ZMG069SR1,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMG069SR1/ZMG069SR1/ZMG069SR1.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0665_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0665_spike_in__0005_from_ZMG069SR1_label_Gastric_replicate_0.tumor.bam,0.02821
K0794_spike_in__0005_from_ZMG066S_label_Gastric_replicate_2,K0794,/mnt/BACKUP_NAS05/ECDTM_repository/align/11-K0794CT73T_M577-M777.deduplicated.bam,Gastric,cfDNA,0.5,2,ZMG066S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZMG066S/ZMG066S/ZMG066S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0794_spike_in__0005_from_ZMG066S_label_Gastric_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0794_spike_in__0005_from_ZMG066S_label_Gastric_replicate_2.tumor.bam,0.04856
